SurveyOrder,Tablenumber,TableName,varNumber,varOrder,varName,Codevalue,Frequency,Percent,valueOrder,valueLabel,varTitle
30,33,"C2021DEP",33341,2,"CIPCODE","11.0199",81,0.03,11006,"Computer and Information Sciences,  Other","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","11.0201",472,0.20,11007,"Computer Programming/Programmer, General","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","11.0202",186,0.08,11008,"Computer Programming, Specific Applications","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","11.0203",34,0.01,11009,"Computer Programming, Vendor/Product Certification","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","11.0204",16,0.01,11010,"Computer Game Programming","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","11.0205",8,0.00,11011,"Computer Programming, Specific Platforms","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","11.0299",29,0.01,11012,"Computer Programming, Other","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","11.0301",132,0.05,11013,"Data Processing and Data Processing Technology/Technician","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","11.0401",445,0.18,11014,"Information Science/Studies","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","11.0501",115,0.05,11015,"Computer Systems Analysis/Analyst","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","11.0601",121,0.05,11016,"Data Entry/Microcomputer Applications, General","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","11.0602",12,0.00,11017,"Word Processing","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","11.0699",4,0.00,11018,"Data Entry/Microcomputer Applications, Other","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","11.0701",997,0.41,11019,"Computer Science","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","11.0801",526,0.22,11020,"Web Page, Digital/Multimedia and Information Resources Design","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","11.0802",153,0.06,11021,"Data Modeling/Warehousing and Database Administration","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","11.0803",150,0.06,11022,"Computer Graphics","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","11.0804",47,0.02,11023,"Modeling, Virtual Environments and Simulation","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","11.0899",90,0.04,11024,"Computer Software and Media Applications, Other","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","11.0901",618,0.26,11025,"Computer Systems Networking and Telecommunications","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","11.0902",29,0.01,11026,"Cloud Computing","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","11.0999",2,0.00,11027,"Computer Systems Networking and Telecommunications, Other","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","11.1001",281,0.12,11028,"Network and System Administration/Administrator","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","11.1002",115,0.05,11029,"System, Networking, and LAN/WAN Management/Manager","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","11.1003",813,0.34,11030,"Computer and Information Systems Security/Auditing/Information Assurance","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","11.1004",146,0.06,11031,"Web/Multimedia Management and Webmaster","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","11.1005",67,0.03,11032,"Information Technology Project Management","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","11.1006",273,0.11,11033,"Computer Support Specialist","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","11.1099",128,0.05,11034,"Computer/Information Technology Services Administration and Management, Other","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","11.9999",121,0.05,11035,"Computer and Information Sciences and Support Services, Other","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","12",2115,0.87,12000,"Culinary, Entertainment, and Personal Services","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","12.0301",65,0.03,12001,"Funeral Service and Mortuary Science, General","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","12.0302",15,0.01,12002,"Funeral Direction/Service","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","12.0303",5,0.00,12003,"Mortuary Science and Embalming/Embalmer","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","12.0399",4,0.00,12004,"Funeral Service and Mortuary Science, Other","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","12.0401",1463,0.60,12005,"Cosmetology/Cosmetologist, General","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","12.0402",518,0.21,12006,"Barbering/Barber","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","12.0404",10,0.00,12007,"Electrolysis/Electrology and Electrolysis Technician","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","12.0406",36,0.01,12008,"Make-Up Artist/Specialist","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","12.0407",114,0.05,12009,"Hair Styling/Stylist and Hair Design","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","12.0408",78,0.03,12010,"Facial Treatment Specialist/Facialist","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","12.0409",706,0.29,12011,"Aesthetician/Esthetician and Skin Care Specialist","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","12.0410",568,0.23,12012,"Nail Technician/Specialist and Manicurist","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","12.0411",4,0.00,12013,"Permanent Cosmetics/Makeup and Tattooing","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","12.0412",28,0.01,12014,"Salon/Beauty Salon Management/Manager","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","12.0413",639,0.26,12015,"Cosmetology, Barber/Styling, and Nail Instructor","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","12.0414",60,0.02,12016,"Master Aesthetician/Esthetician","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","12.0499",114,0.05,12017,"Cosmetology and Related Personal Grooming Arts, Other","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","12.0500",155,0.06,12018,"Cooking and Related Culinary Arts, General","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","12.0501",205,0.08,12019,"Baking and Pastry Arts/Baker/Pastry Chef","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","12.0502",5,0.00,12020,"Bartending/Bartender","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","12.0503",410,0.17,12021,"Culinary Arts/Chef Training","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","12.0504",161,0.07,12022,"Restaurant, Culinary, and Catering Management/Manager","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","12.0505",73,0.03,12023,"Food Preparation/Professional Cooking/Kitchen Assistant","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","12.0506",7,0.00,12024,"Meat Cutting/Meat Cutter","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","12.0507",19,0.01,12025,"Food Service, Waiter/Waitress, and Dining Room Management/Manager","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","12.0508",33,0.01,12026,"Institutional Food Workers","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","12.0509",15,0.01,12027,"Culinary Science/Culinology","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","12.0510",5,0.00,12028,"Wine Steward/Sommelier","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","12.0599",40,0.02,12030,"Culinary Arts and Related Services, Other","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","12.0601",,,12031,"Casino Operations and Services, General","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","12.0602",1,0.00,12032,"Casino Dealing","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","12.0699",,,12033,"Casino Operations and Services, Other","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","12.9999",8,0.00,12034,"Culinary, Entertainment, and Personal Services, Other","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13",2364,0.98,13000,"Education","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.0101",835,0.35,13001,"Education, General","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.0201",111,0.05,13002,"Bilingual and Multilingual Education","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.0202",58,0.02,13003,"Multicultural Education","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.0203",11,0.00,13004,"Indian/Native American Education","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.0299",13,0.01,13005,"Bilingual, Multilingual, and Multicultural Education, Other","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.0301",491,0.20,13006,"Curriculum and Instruction","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.0401",784,0.32,13007,"Educational Leadership and Administration, General","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.0402",34,0.01,13008,"Administration of Special Education","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.0403",28,0.01,13009,"Adult and Continuing Education Administration","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.0404",100,0.04,13010,"Educational, Instructional, and Curriculum Supervision","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.0406",264,0.11,13011,"Higher Education/Higher Education Administration","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.0407",42,0.02,13012,"Community College Administration","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.0408",50,0.02,13013,"Elementary and Middle School Administration/Principalship","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.0409",40,0.02,13014,"Secondary School Administration/Principalship","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.0410",55,0.02,13015,"Urban Education and Leadership","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.0411",89,0.04,13016,"Superintendency and Educational System Administration","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.0412",2,0.00,13017,"International School Administration/Leadership","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.0413",1,0.00,13018,"Education Entrepreneurship","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.0414",5,0.00,13019,"Early Childhood Program Administration","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.0499",118,0.05,13020,"Educational Administration and Supervision, Other","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.0501",355,0.15,13021,"Educational/Instructional Technology","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.0601",60,0.02,13022,"Educational Evaluation and Research","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.0603",43,0.02,13023,"Educational Statistics and Research Methods","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.0604",29,0.01,13024,"Educational Assessment, Testing, and Measurement","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.0607",36,0.01,13025,"Learning Sciences","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.0608",1,0.00,13026,"Institutional Research","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.0699",25,0.01,13027,"Educational Assessment, Evaluation, and Research, Other","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.0701",28,0.01,13028,"International and Comparative Education","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.0901",69,0.03,13029,"Social and Philosophical Foundations of Education","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1001",791,0.33,13030,"Special Education and Teaching, General","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1003",50,0.02,13031,"Education/Teaching of Individuals with Hearing Impairments Including Deafness","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1004",89,0.04,13032,"Education/Teaching of the Gifted and Talented","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1005",28,0.01,13033,"Education/Teaching of Individuals with Emotional Disturbances","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1006",21,0.01,13034,"Education/Teaching of Individuals with Intellectual Disabilities","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1007",37,0.02,13035,"Education/Teaching of Individuals with Multiple Disabilities","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1008",8,0.00,13036,"Education/Teaching of Individuals with Orthopedic and Other Physical Health Impairments","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1009",19,0.01,13037,"Education/Teaching of Individuals with Vision Impairments Including Blindness","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1011",65,0.03,13038,"Education/Teaching of Individuals with Specific Learning Disabilities","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1012",28,0.01,13039,"Education/Teaching of Individuals with Speech or Language Impairments","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1013",111,0.05,13040,"Education/Teaching of Individuals with Autism","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1014",9,0.00,13041,"Education/Teaching of Individuals Who are Developmentally Delayed","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1015",185,0.08,13042,"Education/Teaching of Individuals in Early Childhood Special Education Programs","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1016",4,0.00,13043,"Education/Teaching of Individuals with Traumatic Brain Injuries","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1017",77,0.03,13044,"Education/Teaching of Individuals in Elementary Special Education Programs","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1018",19,0.01,13045,"Education/Teaching of Individuals in Junior High/Middle School Special Education Programs","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1019",55,0.02,13046,"Education/Teaching of Individuals in Secondary Special Education Programs","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1099",121,0.05,13047,"Special Education and Teaching, Other","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1101",472,0.20,13048,"Counselor Education/School Counseling and Guidance Services","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1102",81,0.03,13049,"College Student Counseling and Personnel Services","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1199",28,0.01,13050,"Student Counseling and Personnel Services, Other","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1201",93,0.04,13051,"Adult and Continuing Education and Teaching","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1202",1230,0.51,13052,"Elementary Education and Teaching","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1203",382,0.16,13053,"Junior High/Intermediate/Middle School Education and Teaching","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1205",682,0.28,13054,"Secondary Education and Teaching","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1206",334,0.14,13055,"Teacher Education, Multiple Levels","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1207",17,0.01,13056,"Montessori Teacher Education","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1208",,,13057,"Waldorf/Steiner Teacher Education","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1209",162,0.07,13058,"Kindergarten/Preschool Education and Teaching","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1210",1073,0.44,13059,"Early Childhood Education and Teaching","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1211",21,0.01,13060,"Online Educator/Online Teaching","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1212",3,0.00,13061,"International Teaching and Learning","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1213",23,0.01,13062,"Science, Technology, Engineering, and Mathematics (STEM) Educational Methods","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1214",12,0.00,13063,"College/Postsecondary/University Teaching","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1299",269,0.11,13064,"Teacher Education and Professional Development, Specific Levels and Methods, Other","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1301",79,0.03,13065,"Agricultural Teacher Education","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1302",394,0.16,13066,"Art Teacher Education","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1303",117,0.05,13067,"Business and Innovation/Entrepreneurship Teacher Education","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1304",6,0.00,13068,"Driver and Safety Teacher Education","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1305",525,0.22,13069,"English/Language Arts Teacher Education","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1306",106,0.04,13070,"Foreign Language Teacher  Education","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1307",142,0.06,13071,"Health Teacher Education","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1308",66,0.03,13072,"Family and Consumer Sciences/Home Economics Teacher Education","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1309",86,0.04,13073,"Technology Teacher Education/Industrial Arts Teacher Education","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1310",7,0.00,13074,"Sales and Marketing Operations/Marketing and Distribution   Teacher Education","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1311",576,0.24,13075,"Mathematics Teacher Education","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1312",592,0.24,13076,"Music Teacher Education","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1314",591,0.24,13077,"Physical Education Teaching and Coaching","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1315",390,0.16,13078,"Reading Teacher Education","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1316",345,0.14,13079,"Science Teacher Education/General Science Teacher Education","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1317",131,0.05,13080,"Social Science Teacher Education","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1318",317,0.13,13081,"Social Studies Teacher Education","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1319",63,0.03,13082,"Technical Teacher Education","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1320",57,0.02,13083,"Trade and Industrial Teacher Education","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1321",49,0.02,13084,"Computer Teacher Education","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1322",325,0.13,13085,"Biology Teacher Education","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1323",226,0.09,13086,"Chemistry Teacher Education","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1324",93,0.04,13087,"Drama and Dance Teacher Education","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1325",111,0.05,13088,"French Language Teacher Education","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1326",52,0.02,13089,"German Language Teacher Education","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1327",16,0.01,13090,"Health Occupations Teacher Education","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1328",222,0.09,13091,"History Teacher Education","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1329",139,0.06,13092,"Physics Teacher Education","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1330",248,0.10,13093,"Spanish Language Teacher Education","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1331",43,0.02,13094,"Speech Teacher Education","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1332",13,0.01,13095,"Geography Teacher Education","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1333",14,0.01,13096,"Latin Teacher Education","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1334",44,0.02,13097,"School Librarian/School Library Media Specialist","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1335",19,0.01,13098,"Psychology Teacher Education","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1337",57,0.02,13099,"Earth Science Teacher Education","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1338",21,0.01,13100,"Environmental Education","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1339",3,0.00,13101,"Communication Arts and Literature Teacher Education","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1399",196,0.08,13102,"Teacher Education and Professional Development, Specific Subject Areas, Other","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1401",443,0.18,13103,"Teaching English as a Second or Foreign Language/ESL Language Instructor","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1402",,,13104,"Teaching French as a Second or Foreign Language","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1499",10,0.00,13105,"Teaching English or French as a Second or Foreign Language, Other","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1501",206,0.09,13106,"Teacher Assistant/Aide","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1502",8,0.00,13107,"Adult Literacy Tutor/Instructor","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.1599",6,0.00,13108,"Teaching Assistants/Aides, Other","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","13.9999",335,0.14,13109,"Education, Other","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","14",1245,0.51,14000,"Engineering","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","14.0101",514,0.21,14001,"Engineering, General","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","14.0102",232,0.10,14002,"Pre-Engineering","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","14.0103",13,0.01,14003,"Applied Engineering","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","14.0201",91,0.04,14004,"Aerospace, Aeronautical, and Astronautical/Space Engineering, General","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","14.0202",1,0.00,14005,"Astronautical Engineering","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","14.0299",,,14006,"Aerospace, Aeronautical, and Astronautical/Space Engineering, Other","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","14.0301",44,0.02,14007,"Agricultural Engineering","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","14.0401",31,0.01,14008,"Architectural Engineering","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","14.0501",244,0.10,14009,"Bioengineering and Biomedical Engineering","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","14.0601",6,0.00,14010,"Ceramic Sciences and Engineering","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","14.0701",200,0.08,14011,"Chemical Engineering","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","14.0702",26,0.01,14012,"Chemical and Biomolecular Engineering","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","14.0799",4,0.00,14013,"Chemical Engineering, Other","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","14.0801",307,0.13,14014,"Civil Engineering, General","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","14.0802",11,0.00,14015,"Geotechnical and Geoenvironmental Engineering","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","14.0803",26,0.01,14016,"Structural Engineering","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","14.0804",27,0.01,14017,"Transportation and Highway Engineering","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","14.0805",15,0.01,14018,"Water Resources Engineering","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","14.0899",21,0.01,14019,"Civil Engineering, Other","CIPCODE - 2020 Classification"
30,33,"C2021DEP",33341,2,"CIPCODE","14.0901",319,0.13,14020,"Computer Engineering, General","CIPCODE - 2020 Classification"
