SurveyOrder,Tablenumber,TableName,varNumber,varOrder,varName,Codevalue,Frequency,Percent,valueOrder,valueLabel,varTitle
10,10,"HD2022",16116,59,"COUNTYCD","39003",6,0.10,912,"Allen County, OH","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","39005",2,0.03,913,"Ashland County, OH","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","39007",2,0.03,914,"Ashtabula County, OH","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","39009",3,0.05,915,"Athens County, OH","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","39013",3,0.05,916,"Belmont County, OH","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","39015",1,0.02,917,"Brown County, OH","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","39017",7,0.11,918,"Butler County, OH","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","39023",2,0.03,919,"Clark County, OH","Fips County code"
10,10,"HD2022",16070,26,"F1SYSCOD","137020",55,0.88,920,"NC - North Carolina Community College System","Identification number of multi-institution or multi-campus organization"
10,10,"HD2022",16116,59,"COUNTYCD","39025",2,0.03,920,"Clermont County, OH","Fips County code"
20,22,"EF2022CP",21126,1,"EFCIPLEV",,,,920,"40.0000-Physical Sciences ","Major field of study"
30,30,"C2022_A",35000,2,"CIPCODE","01.8001",107,0.01,920,"Veterinary Medicine","CIP Code -  2020 Classification"
10,10,"HD2022",16116,59,"COUNTYCD","39027",1,0.02,921,"Clinton County, OH","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","39029",6,0.10,922,"Columbiana County, OH","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","39035",26,0.42,923,"Cuyahoga County, OH","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","39039",1,0.02,924,"Defiance County, OH","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","39041",3,0.05,925,"Delaware County, OH","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","39043",5,0.08,926,"Erie County, OH","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","39045",1,0.02,927,"Fairfield County, OH","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","39049",28,0.45,928,"Franklin County, OH","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","39053",2,0.03,929,"Gallia County, OH","Fips County code"
10,10,"HD2022",16070,26,"F1SYSCOD","137030",17,0.27,930,"NC - University of North Carolina","Identification number of multi-institution or multi-campus organization"
10,10,"HD2022",16116,59,"COUNTYCD","39055",2,0.03,930,"Geauga County, OH","Fips County code"
20,22,"EF2022CP",21126,1,"EFCIPLEV","501",1266,0.76,930,"40.0000-Physical Sciences, All students total","Major field of study"
30,30,"C2022_A",35000,2,"CIPCODE","01.81",180,0.01,930,"Veterinary Biomedical and Clinical Sciences","CIP Code -  2020 Classification"
10,10,"HD2022",16116,59,"COUNTYCD","39057",10,0.16,931,"Greene County, OH","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","39061",22,0.35,932,"Hamilton County, OH","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","39063",2,0.03,933,"Hancock County, OH","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","39065",1,0.02,934,"Hardin County, OH","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","39069",2,0.03,935,"Henry County, OH","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","39071",1,0.02,936,"Highland County, OH","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","39077",1,0.02,937,"Huron County, OH","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","39081",3,0.05,938,"Jefferson County, OH","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","39083",3,0.05,939,"Knox County, OH","Fips County code"
10,10,"HD2022",16070,26,"F1SYSCOD","138010",11,0.18,940,"ND - North Dakota University System","Identification number of multi-institution or multi-campus organization"
10,10,"HD2022",16116,59,"COUNTYCD","39085",6,0.10,940,"Lake County, OH","Fips County code"
20,22,"EF2022CP",21126,1,"EFCIPLEV","502",1259,0.76,940,"40.0000-Physical Sciences, Undergraduate total","Major field of study"
30,30,"C2022_A",35000,2,"CIPCODE","01.8101",114,0.01,940,"Veterinary Sciences/Veterinary Clinical Sciences, General","CIP Code -  2020 Classification"
10,10,"HD2022",16116,59,"COUNTYCD","39087",4,0.06,941,"Lawrence County, OH","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","39089",5,0.08,942,"Licking County, OH","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","39093",6,0.10,943,"Lorain County, OH","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","39095",13,0.21,944,"Lucas County, OH","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","39097",1,0.02,945,"Madison County, OH","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","39099",4,0.06,946,"Mahoning County, OH","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","39101",3,0.05,947,"Marion County, OH","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","39103",3,0.05,948,"Medina County, OH","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","39107",1,0.02,949,"Mercer County, OH","Fips County code"
10,10,"HD2022",16070,26,"F1SYSCOD","139020",1,0.02,950,"OH - Cuyahoga Valley Career Center","Identification number of multi-institution or multi-campus organization"
10,10,"HD2022",16116,59,"COUNTYCD","39109",3,0.05,950,"Miami County, OH","Fips County code"
20,22,"EF2022CP",21126,1,"EFCIPLEV","503",1259,0.76,950,"40.0000-Physical Sciences, Undergraduate, Degree/certificate-seeking total","Major field of study"
30,30,"C2022_A",35000,2,"CIPCODE","01.8102",23,0.00,950,"Comparative and Laboratory Animal Medicine","CIP Code -  2020 Classification"
10,10,"HD2022",16116,59,"COUNTYCD","39113",16,0.26,951,"Montgomery County, OH","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","39119",4,0.06,952,"Muskingum County, OH","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","39129",1,0.02,953,"Pickaway County, OH","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","39131",1,0.02,954,"Pike County, OH","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","39133",5,0.08,955,"Portage County, OH","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","39139",6,0.10,956,"Richland County, OH","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","39141",3,0.05,957,"Ross County, OH","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","39143",2,0.03,958,"Sandusky County, OH","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","39145",3,0.05,959,"Scioto County, OH","Fips County code"
10,10,"HD2022",16070,26,"F1SYSCOD","139030",1,0.02,960,"OH - Eastland-Fairfield Career and Technical Schools","Identification number of multi-institution or multi-campus organization"
10,10,"HD2022",16116,59,"COUNTYCD","39147",3,0.05,960,"Seneca County, OH","Fips County code"
20,22,"EF2022CP",21126,1,"EFCIPLEV","504",1014,0.61,960,"40.0000-Physical Sciences, Undergraduate, Degree/certificate-seeking, First-time","Major field of study"
30,30,"C2022_A",35000,2,"CIPCODE","01.8103",7,0.00,960,"Large Animal/Food Animal and Equine Surgery and Medicine","CIP Code -  2020 Classification"
10,10,"HD2022",16116,59,"COUNTYCD","39151",11,0.18,961,"Stark County, OH","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","39153",6,0.10,962,"Summit County, OH","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","39155",6,0.10,963,"Trumbull County, OH","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","39157",2,0.03,964,"Tuscarawas County, OH","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","39161",1,0.02,965,"Van Wert County, OH","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","39165",2,0.03,966,"Warren County, OH","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","39167",3,0.05,967,"Washington County, OH","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","39169",4,0.06,968,"Wayne County, OH","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","39173",5,0.08,969,"Wood County, OH","Fips County code"
10,10,"HD2022",16070,26,"F1SYSCOD","139050",1,0.02,970,"OH - Knox County Career County School Board","Identification number of multi-institution or multi-campus organization"
10,10,"HD2022",16116,59,"COUNTYCD","40013",3,0.05,970,"Bryan County, OK","Fips County code"
20,22,"EF2022CP",21126,1,"EFCIPLEV","505",1252,0.75,970,"40.0000-Physical Sciences, Undergraduate, Other degree/certificate-seeking, Total","Major field of study"
30,30,"C2022_A",35000,2,"CIPCODE","01.8104",8,0.00,970,"Small/Companion Animal Surgery and Medicine","CIP Code -  2020 Classification"
10,10,"HD2022",16116,59,"COUNTYCD","40015",1,0.02,971,"Caddo County, OK","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","40017",3,0.05,972,"Canadian County, OK","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","40019",1,0.02,973,"Carter County, OK","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","40021",1,0.02,974,"Cherokee County, OK","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","40027",4,0.06,975,"Cleveland County, OK","Fips County code"
20,22,"EF2022CP",21126,1,"EFCIPLEV","519",777,0.47,975,"40.0000-Physical Sciences, Undergraduate, Other degree/certificate-seeking, Transfer-ins","Major field of study"
10,10,"HD2022",16116,59,"COUNTYCD","40031",3,0.05,976,"Comanche County, OK","Fips County code"
20,22,"EF2022CP",21126,1,"EFCIPLEV","520",1251,0.75,976,"40.0000-Physical Sciences, Undergraduate, Other degree/certificate-seeking, Continuing","Major field of study"
10,10,"HD2022",16116,59,"COUNTYCD","40037",1,0.02,977,"Creek County, OK","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","40039",1,0.02,978,"Custer County, OK","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","40047",2,0.03,979,"Garfield County, OK","Fips County code"
10,10,"HD2022",16070,26,"F1SYSCOD","139060",5,0.08,980,"OH - Ohio University","Identification number of multi-institution or multi-campus organization"
10,10,"HD2022",16116,59,"COUNTYCD","40051",1,0.02,980,"Grady County, OK","Fips County code"
20,22,"EF2022CP",21126,1,"EFCIPLEV","511",82,0.05,980,"40.0000-Physical Sciences, Undergraduate, Non-degree/certificate-seeking","Major field of study"
30,30,"C2022_A",35000,2,"CIPCODE","01.8105",,,980,"Veterinary Anatomy","CIP Code -  2020 Classification"
10,10,"HD2022",16116,59,"COUNTYCD","40063",1,0.02,981,"Hughes County, OK","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","40065",2,0.03,982,"Jackson County, OK","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","40069",1,0.02,983,"Johnston County, OK","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","40071",3,0.05,984,"Kay County, OK","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","40073",1,0.02,985,"Kingfisher County, OK","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","40077",1,0.02,986,"Latimer County, OK","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","40079",1,0.02,987,"Le Flore County, OK","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","40083",1,0.02,988,"Logan County, OK","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","40087",1,0.02,989,"McClain County, OK","Fips County code"
10,10,"HD2022",16070,26,"F1SYSCOD","139065",6,0.10,990,"OH - The Ohio State University-Main Campus","Identification number of multi-institution or multi-campus organization"
10,10,"HD2022",16116,59,"COUNTYCD","40089",1,0.02,990,"McCurtain County, OK","Fips County code"
20,22,"EF2022CP",21126,1,"EFCIPLEV","512",365,0.22,990,"40.0000-Physical Sciences, Graduate","Major field of study"
30,30,"C2022_A",35000,2,"CIPCODE","01.8106",10,0.00,990,"Veterinary Infectious Diseases","CIP Code -  2020 Classification"
10,10,"HD2022",16116,59,"COUNTYCD","40097",1,0.02,991,"Mayes County, OK","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","40101",4,0.06,992,"Muskogee County, OK","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","40109",17,0.27,993,"Oklahoma County, OK","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","40111",3,0.05,994,"Okmulgee County, OK","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","40115",1,0.02,995,"Ottawa County, OK","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","40119",3,0.05,996,"Payne County, OK","Fips County code"
10,12,"IC2022",10856,489,"CONFNO1","-1",10,0.16,997,"Not reported","NCAA/NAIA conference number football"
10,12,"IC2022",10866,491,"CONFNO2","-1",10,0.16,997,"Not reported","NCAA/NAIA conference number basketball"
10,12,"IC2022",10876,493,"CONFNO3","-1",10,0.16,997,"Not reported","NCAA/NAIA conference number baseball"
10,12,"IC2022",10886,495,"CONFNO4","-1",10,0.16,997,"Not reported","NCAA/NAIA conference number cross country/track"
10,10,"HD2022",16116,59,"COUNTYCD","40121",2,0.03,997,"Pittsburg County, OK","Fips County code"
10,12,"IC2022",10856,489,"CONFNO1","-2",5352,87.19,998,"Not applicable","NCAA/NAIA conference number football"
10,12,"IC2022",10866,491,"CONFNO2","-2",4790,78.04,998,"Not applicable","NCAA/NAIA conference number basketball"
10,12,"IC2022",10876,493,"CONFNO3","-2",4978,81.10,998,"Not applicable","NCAA/NAIA conference number baseball"
10,12,"IC2022",10886,495,"CONFNO4","-2",4835,78.77,998,"Not applicable","NCAA/NAIA conference number cross country/track"
10,10,"HD2022",16116,59,"COUNTYCD","40123",2,0.03,998,"Pontotoc County, OK","Fips County code"
10,11,"FLAGS2022",60031,41,"FYBEG","-1",102,1.63,998,"Not reported","Beginning date of fiscal year covered (all finance)"
10,11,"FLAGS2022",60036,46,"FYEND","-1",102,1.63,998,"Not reported","End date of fiscal year covered  (all finance)"
10,10,"HD2022",16086,55,"CBSA","-2",284,4.54,999,"Not applicable","Core Based Statistical Area (CBSA)"
10,10,"HD2022",16096,57,"CSA","-2",1430,22.86,999,"Not applicable","Combined Statistical Area (CSA)"
10,10,"HD2022",16116,59,"COUNTYCD","40125",4,0.06,999,"Pottawatomie County, OK","Fips County code"
10,10,"HD2022",16126,61,"CNGDSTCD","-2",3,0.05,999,"Not applicable","State and 116TH Congressional District ID"
10,18,"IC2022_PCCAMPUSES",18042,62,"PCCBSA","-2",19,3.77,999,"Not applicable","Core Based Statistical Area (CBSA)"
10,18,"IC2022_PCCAMPUSES",18044,64,"PCCSA","-2",124,24.60,999,"Not applicable","Combined Statistical Area (CSA)"
10,11,"FLAGS2022",60031,41,"FYBEG","-2",323,5.16,999,"Not applicable","Beginning date of fiscal year covered (all finance)"
10,11,"FLAGS2022",60036,46,"FYEND","-2",323,5.16,999,"Not applicable","End date of fiscal year covered  (all finance)"
10,10,"HD2022",16070,26,"F1SYSCOD","139090",14,0.22,1000,"OH - The University System of Ohio","Identification number of multi-institution or multi-campus organization"
10,10,"HD2022",16116,59,"COUNTYCD","40131",1,0.02,1000,"Rogers County, OK","Fips County code"
20,22,"EF2022CP",21126,1,"EFCIPLEV","521",1258,0.76,1000,"40.0000-Physical Sciences, Full-time students total","Major field of study"
30,33,"C2022DEP",33341,2,"CIPCODE","01",988,0.40,1000,"Agricultural/Animal/Plant/Veterinary Science and Related Fields","CIPCODE - 2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","01.8107",17,0.00,1000,"Veterinary Microbiology and Immunobiology","CIP Code -  2020 Classification"
10,10,"HD2022",16116,59,"COUNTYCD","40133",1,0.02,1001,"Seminole County, OK","Fips County code"
30,33,"C2022DEP",33341,2,"CIPCODE","01.0000",188,0.08,1001,"Agriculture, General","CIPCODE - 2020 Classification"
10,10,"HD2022",16116,59,"COUNTYCD","40137",1,0.02,1002,"Stephens County, OK","Fips County code"
30,33,"C2022DEP",33341,2,"CIPCODE","01.0101",158,0.06,1002,"Agricultural Business and Management, General","CIPCODE - 2020 Classification"
10,10,"HD2022",16116,59,"COUNTYCD","40139",1,0.02,1003,"Texas County, OK","Fips County code"
30,33,"C2022DEP",33341,2,"CIPCODE","01.0102",182,0.07,1003,"Agribusiness/Agricultural Business Operations","CIPCODE - 2020 Classification"
10,10,"HD2022",16116,59,"COUNTYCD","40143",17,0.27,1004,"Tulsa County, OK","Fips County code"
30,33,"C2022DEP",33341,2,"CIPCODE","01.0103",57,0.02,1004,"Agricultural Economics","CIPCODE - 2020 Classification"
10,10,"HD2022",16116,59,"COUNTYCD","40147",1,0.02,1005,"Washington County, OK","Fips County code"
30,33,"C2022DEP",33341,2,"CIPCODE","01.0104",56,0.02,1005,"Farm/Farm and Ranch Management","CIPCODE - 2020 Classification"
10,10,"HD2022",16116,59,"COUNTYCD","40149",1,0.02,1006,"Washita County, OK","Fips County code"
30,33,"C2022DEP",33341,2,"CIPCODE","01.0105",19,0.01,1006,"Agricultural/Farm Supplies Retailing and Wholesaling","CIPCODE - 2020 Classification"
10,10,"HD2022",16116,59,"COUNTYCD","40151",2,0.03,1007,"Woods County, OK","Fips County code"
30,33,"C2022DEP",33341,2,"CIPCODE","01.0106",10,0.00,1007,"Agricultural Business Technology/Technician","CIPCODE - 2020 Classification"
10,10,"HD2022",16116,59,"COUNTYCD","40153",2,0.03,1008,"Woodward County, OK","Fips County code"
30,33,"C2022DEP",33341,2,"CIPCODE","01.0199",15,0.01,1008,"Agricultural Business and Management, Other","CIPCODE - 2020 Classification"
10,10,"HD2022",16116,59,"COUNTYCD","41003",2,0.03,1009,"Benton County, OR","Fips County code"
30,33,"C2022DEP",33341,2,"CIPCODE","01.0201",37,0.02,1009,"Agricultural Mechanization, General","CIPCODE - 2020 Classification"
10,10,"HD2022",16070,26,"F1SYSCOD","139100",1,0.02,1010,"OH - Tri-Rivers JVSD","Identification number of multi-institution or multi-campus organization"
10,10,"HD2022",16116,59,"COUNTYCD","41005",3,0.05,1010,"Clackamas County, OR","Fips County code"
20,22,"EF2022CP",21126,1,"EFCIPLEV","522",1253,0.76,1010,"40.0000-Physical Sciences, Full-time students, Undergraduate total","Major field of study"
30,33,"C2022DEP",33341,2,"CIPCODE","01.0204",11,0.00,1010,"Agricultural Power Machinery Operation","CIPCODE - 2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","01.8108",36,0.00,1010,"Veterinary Pathology and Pathobiology","CIP Code -  2020 Classification"
10,10,"HD2022",16116,59,"COUNTYCD","41007",2,0.03,1011,"Clatsop County, OR","Fips County code"
30,33,"C2022DEP",33341,2,"CIPCODE","01.0205",47,0.02,1011,"Agricultural Mechanics and Equipment/Machine Technology/Technician","CIPCODE - 2020 Classification"
10,10,"HD2022",16116,59,"COUNTYCD","41011",1,0.02,1012,"Coos County, OR","Fips County code"
30,33,"C2022DEP",33341,2,"CIPCODE","01.0207",,,1012,"Irrigation Management Technology/Technician","CIPCODE - 2020 Classification"
10,10,"HD2022",16116,59,"COUNTYCD","41017",5,0.08,1013,"Deschutes County, OR","Fips County code"
30,33,"C2022DEP",33341,2,"CIPCODE","01.0299",6,0.00,1013,"Agricultural Mechanization, Other","CIPCODE - 2020 Classification"
10,10,"HD2022",16116,59,"COUNTYCD","41019",1,0.02,1014,"Douglas County, OR","Fips County code"
30,33,"C2022DEP",33341,2,"CIPCODE","01.0301",75,0.03,1014,"Agricultural Production Operations, General","CIPCODE - 2020 Classification"
10,10,"HD2022",16116,59,"COUNTYCD","41029",4,0.06,1015,"Jackson County, OR","Fips County code"
30,33,"C2022DEP",33341,2,"CIPCODE","01.0302",60,0.02,1015,"Animal/Livestock Husbandry and Production","CIPCODE - 2020 Classification"
10,10,"HD2022",16116,59,"COUNTYCD","41033",2,0.03,1016,"Josephine County, OR","Fips County code"
30,33,"C2022DEP",33341,2,"CIPCODE","01.0303",21,0.01,1016,"Aquaculture","CIPCODE - 2020 Classification"
10,10,"HD2022",16116,59,"COUNTYCD","41035",3,0.05,1017,"Klamath County, OR","Fips County code"
30,33,"C2022DEP",33341,2,"CIPCODE","01.0304",63,0.03,1017,"Crop Production","CIPCODE - 2020 Classification"
10,10,"HD2022",16116,59,"COUNTYCD","41039",5,0.08,1018,"Lane County, OR","Fips County code"
30,33,"C2022DEP",33341,2,"CIPCODE","01.0306",14,0.01,1018,"Dairy Husbandry and Production","CIPCODE - 2020 Classification"
10,10,"HD2022",16116,59,"COUNTYCD","41041",1,0.02,1019,"Lincoln County, OR","Fips County code"
30,33,"C2022DEP",33341,2,"CIPCODE","01.0307",49,0.02,1019,"Horse Husbandry/Equine Science and Management","CIPCODE - 2020 Classification"
10,10,"HD2022",16070,26,"F1SYSCOD","139110",1,0.02,1020,"OH - Vanguard-Sentinel Career Centers","Identification number of multi-institution or multi-campus organization"
10,10,"HD2022",16116,59,"COUNTYCD","41043",1,0.02,1020,"Linn County, OR","Fips County code"
20,22,"EF2022CP",21126,1,"EFCIPLEV","523",1253,0.76,1020,"40.0000-Physical Sciences, Full-time students, Undergraduate, Degree/certificate-seeking total","Major field of study"
30,33,"C2022DEP",33341,2,"CIPCODE","01.0308",92,0.04,1020,"Agroecology and Sustainable Agriculture","CIPCODE - 2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","01.8109",6,0.00,1020,"Veterinary Physiology","CIP Code -  2020 Classification"
10,10,"HD2022",16116,59,"COUNTYCD","41045",1,0.02,1021,"Malheur County, OR","Fips County code"
30,33,"C2022DEP",33341,2,"CIPCODE","01.0310",,,1021,"Apiculture","CIPCODE - 2020 Classification"
10,10,"HD2022",16116,59,"COUNTYCD","41047",8,0.13,1022,"Marion County, OR","Fips County code"
30,33,"C2022DEP",33341,2,"CIPCODE","01.0399",12,0.00,1022,"Agricultural Production Operations, Other","CIPCODE - 2020 Classification"
10,10,"HD2022",16116,59,"COUNTYCD","41051",24,0.38,1023,"Multnomah County, OR","Fips County code"
30,33,"C2022DEP",33341,2,"CIPCODE","01.0401",28,0.01,1023,"Agricultural and Food Products Processing","CIPCODE - 2020 Classification"
10,10,"HD2022",16116,59,"COUNTYCD","41053",1,0.02,1024,"Polk County, OR","Fips County code"
10,10,"HD2022",16116,59,"COUNTYCD","41057",1,0.02,1025,"Tillamook County, OR","Fips County code"
30,33,"C2022DEP",33341,2,"CIPCODE","01.0504",10,0.00,1025,"Dog/Pet/Animal Grooming","CIPCODE - 2020 Classification"
10,10,"HD2022",16116,59,"COUNTYCD","41059",1,0.02,1026,"Umatilla County, OR","Fips County code"
30,33,"C2022DEP",33341,2,"CIPCODE","01.0505",6,0.00,1026,"Animal Training","CIPCODE - 2020 Classification"
10,10,"HD2022",16116,59,"COUNTYCD","41061",1,0.02,1027,"Union County, OR","Fips County code"
30,33,"C2022DEP",33341,2,"CIPCODE","01.0507",56,0.02,1027,"Equestrian/Equine Studies","CIPCODE - 2020 Classification"
10,10,"HD2022",16116,59,"COUNTYCD","41065",1,0.02,1028,"Wasco County, OR","Fips County code"
30,33,"C2022DEP",33341,2,"CIPCODE","01.0508",1,0.00,1028,"Taxidermy/Taxidermist","CIPCODE - 2020 Classification"
10,10,"HD2022",16116,59,"COUNTYCD","41067",6,0.10,1029,"Washington County, OR","Fips County code"
30,33,"C2022DEP",33341,2,"CIPCODE","01.0509",,,1029,"Farrier Science","CIPCODE - 2020 Classification"
10,10,"HD2022",16070,26,"F1SYSCOD","139130",1,0.02,1030,"OH - Wayne County Joint Vocational School District","Identification number of multi-institution or multi-campus organization"
10,10,"HD2022",16116,59,"COUNTYCD","41071",3,0.05,1030,"Yamhill County, OR","Fips County code"
20,22,"EF2022CP",21126,1,"EFCIPLEV","524",1011,0.61,1030,"40.0000-Physical Sciences, Full-time students, Undergraduate, Degree/certificate-seeking, First-time","Major field of study"
30,33,"C2022DEP",33341,2,"CIPCODE","01.0599",8,0.00,1030,"Agricultural and Domestic Animal Services, Other","CIPCODE - 2020 Classification"
30,30,"C2022_A",35000,2,"CIPCODE","01.8110",12,0.00,1030,"Veterinary Preventive Medicine, Epidemiology, and Public Health","CIP Code -  2020 Classification"
10,10,"HD2022",16116,59,"COUNTYCD","42001",2,0.03,1031,"Adams County, PA","Fips County code"
30,33,"C2022DEP",33341,2,"CIPCODE","01.0601",180,0.07,1031,"Applied Horticulture/Horticulture Operations, General","CIPCODE - 2020 Classification"
10,10,"HD2022",16116,59,"COUNTYCD","42003",37,0.59,1032,"Allegheny County, PA","Fips County code"
30,33,"C2022DEP",33341,2,"CIPCODE","01.0603",24,0.01,1032,"Ornamental Horticulture","CIPCODE - 2020 Classification"
10,10,"HD2022",16116,59,"COUNTYCD","42005",2,0.03,1033,"Armstrong County, PA","Fips County code"
30,33,"C2022DEP",33341,2,"CIPCODE","01.0604",20,0.01,1033,"Greenhouse Operations and Management","CIPCODE - 2020 Classification"
10,10,"HD2022",16116,59,"COUNTYCD","42007",5,0.08,1034,"Beaver County, PA","Fips County code"
30,33,"C2022DEP",33341,2,"CIPCODE","01.0605",117,0.05,1034,"Landscaping and Groundskeeping","CIPCODE - 2020 Classification"
10,10,"HD2022",16116,59,"COUNTYCD","42011",11,0.18,1035,"Berks County, PA","Fips County code"
30,33,"C2022DEP",33341,2,"CIPCODE","01.0606",40,0.02,1035,"Plant Nursery Operations and Management","CIPCODE - 2020 Classification"
10,10,"HD2022",16116,59,"COUNTYCD","42013",5,0.08,1036,"Blair County, PA","Fips County code"
30,33,"C2022DEP",33341,2,"CIPCODE","01.0607",60,0.02,1036,"Turf and Turfgrass Management","CIPCODE - 2020 Classification"
10,10,"HD2022",16116,59,"COUNTYCD","42015",1,0.02,1037,"Bradford County, PA","Fips County code"
30,33,"C2022DEP",33341,2,"CIPCODE","01.0608",40,0.02,1037,"Floriculture/Floristry Operations and Management","CIPCODE - 2020 Classification"
10,10,"HD2022",16116,59,"COUNTYCD","42017",8,0.13,1038,"Bucks County, PA","Fips County code"
30,33,"C2022DEP",33341,2,"CIPCODE","01.0609",1,0.00,1038,"Public Horticulture","CIPCODE - 2020 Classification"
10,10,"HD2022",16116,59,"COUNTYCD","42019",3,0.05,1039,"Butler County, PA","Fips County code"
30,33,"C2022DEP",33341,2,"CIPCODE","01.0610",4,0.00,1039,"Urban and Community Horticulture","CIPCODE - 2020 Classification"
10,10,"HD2022",16070,26,"F1SYSCOD","139140",1,0.02,1040,"OH - Willoughby-Eastlake City Schools","Identification number of multi-institution or multi-campus organization"
10,10,"HD2022",16116,59,"COUNTYCD","42021",7,0.11,1040,"Cambria County, PA","Fips County code"
20,22,"EF2022CP",21126,1,"EFCIPLEV","525",1243,0.75,1040,"40.0000-Physical Sciences, Full-time students, Undergraduate, Other degree/certificate-seeking, Total","Major field of study"
30,30,"C2022_A",35000,2,"CIPCODE","01.8111",,,1040,"Veterinary Toxicology and Pharmacology","CIP Code -  2020 Classification"
10,10,"HD2022",16116,59,"COUNTYCD","42027",5,0.08,1041,"Centre County, PA","Fips County code"
30,33,"C2022DEP",33341,2,"CIPCODE","01.0699",12,0.00,1041,"Applied Horticulture/Horticultural Business Services, Other","CIPCODE - 2020 Classification"
10,10,"HD2022",16116,59,"COUNTYCD","42029",8,0.13,1042,"Chester County, PA","Fips County code"
30,33,"C2022DEP",33341,2,"CIPCODE","01.0701",15,0.01,1042,"International Agriculture","CIPCODE - 2020 Classification"
10,10,"HD2022",16116,59,"COUNTYCD","42031",1,0.02,1043,"Clarion County, PA","Fips County code"
30,33,"C2022DEP",33341,2,"CIPCODE","01.0801",27,0.01,1043,"Agricultural and Extension Education Services","CIPCODE - 2020 Classification"
10,10,"HD2022",16116,59,"COUNTYCD","42033",2,0.03,1044,"Clearfield County, PA","Fips County code"
