UNITID,LPBOOKSP,LPMEDIAP,LPSERIAP,LEBOOKSP,LEDATABP,LEMEDIAP,LESERIAP,LSALWAGP,LFRNGBNP,LEXMSBBP,LEXMSCSP,LEXMSOTP,LEXOMTLP,LEXPTOTF,LTOTLFTE,LLIBRFTE,LPROFFTE,LPAIDFTE,LSTUDFTE
238661,18,1,0,61,0,7,13,58,0,1,32,3,5,352,17.00,4.00,2.00,2.00,9.00
238722,0,0,0,16,0,82,1,42,20,30,8,0,0,74,3.30,2.00,0.50,0.00,0.80
238759,21,1,0,13,0,64,0,64,24,1,8,0,3,283,10.25,4.25,1.00,5.00,0.00
238980,6,3,0,34,0,6,51,41,15,0,39,1,4,222,5.67,3.00,0.00,0.00,2.67
239008,3,0,0,36,0,61,0,58,17,1,12,0,12,185,3.18,1.00,0.97,0.59,0.62
239017,32,10,0,26,0,19,13,39,14,1,39,0,6,1448,17.32,9.00,1.00,5.00,2.32
239071,19,0,0,73,0,0,8,41,14,3,3,24,15,245,6.23,1.00,1.50,0.75,2.98
239080,7,0,0,37,0,20,36,26,16,0,42,5,11,201,7.00,1.00,1.00,0.00,5.00
239105,28,14,0,54,0,2,1,32,0,16,48,0,4,1121,77.58,35.95,2.00,31.35,8.28
239169,62,1,0,12,0,0,25,19,4,0,74,0,3,3387,17.00,10.00,1.00,6.00,0.00
239220,7,1,0,92,0,0,0,41,22,0,36,0,0,126,2.65,2.25,0.00,0.00,0.40
239248,3,0,0,12,0,81,3,64,26,6,2,0,2,245,26.00,12.50,0.50,5.50,7.50
239309,15,1,0,21,0,2,60,57,14,5,12,0,13,264,3.07,2.40,0.00,0.00,0.67
239318,5,0,0,71,0,9,15,33,0,1,62,1,3,330,7.00,4.00,0.00,1.00,2.00
239372,15,1,0,35,0,48,0,67,25,3,1,1,3,317,8.00,4.00,4.00,0.00,0.00
239390,17,1,0,65,0,1,16,66,0,6,26,0,2,330,5.85,4.00,1.00,0.00,0.85
239424,52,1,1,25,0,0,21,49,12,10,13,0,16,3255,3.75,2.50,0.00,1.25,0.00
239442,3,1,0,65,0,30,0,48,13,8,26,1,5,405,6.25,1.00,1.25,0.00,4.00
239460,4,0,0,36,0,22,38,42,10,10,23,0,15,140,4.53,2.75,0.00,0.68,1.10
239488,2,0,0,67,0,8,23,43,15,11,25,0,6,161,9.00,3.50,3.50,1.00,1.00
239512,97,1,2,0,0,0,0,50,10,3,23,1,13,518,8.00,2.00,1.00,0.00,5.00
239628,33,0,0,48,0,15,5,40,0,3,40,2,15,434,8.67,2.00,0.00,1.00,5.67
239637,22,0,0,50,0,0,28,62,9,3,3,22,1,3763,4.25,3.00,0.25,0.00,1.00
239716,35,1,0,37,0,11,16,50,13,2,29,4,1,508,12.68,5.00,1.50,4.18,2.00
239910,6,1,0,92,0,0,0,56,7,1,28,6,2,82,4.00,1.00,0.00,0.00,3.00
240107,49,4,0,0,0,46,0,51,0,7,37,2,4,328,8.00,5.50,2.50,0.00,0.00
240116,2,0,0,76,0,10,12,46,19,4,20,5,7,153,8.00,4.00,0.00,2.00,2.00
240125,5,0,0,78,0,18,0,51,19,7,19,4,1,259,9.00,3.00,5.00,0.00,1.00
240170,19,1,0,6,0,59,15,60,17,4,19,0,0,97,2.60,2.00,0.00,0.60,0.00
240189,27,4,1,55,0,4,9,42,17,2,31,0,8,232,25.29,11.50,0.00,9.79,4.00
240198,8,3,0,9,0,79,0,83,0,2,13,0,2,276,6.00,0.00,6.00,0.00,0.00
240213,7,0,0,64,0,4,25,,,,,,,,0.50,0.50,0.00,0.00,0.00
240268,50,3,1,26,0,11,10,58,0,5,25,3,9,219,30.16,10.00,2.00,16.00,2.16
240277,18,2,0,46,0,11,24,57,2,4,32,1,5,266,29.00,14.00,10.00,0.00,5.00
240329,21,6,0,54,0,9,10,45,20,3,27,0,5,284,24.50,11.00,1.00,10.75,1.75
240338,37,3,0,11,0,0,49,31,7,0,36,0,25,235,3.50,1.50,0.00,0.00,2.00
240365,37,2,0,47,0,10,4,56,0,2,32,2,9,217,26.35,13.56,1.00,7.28,4.51
240374,20,1,0,65,0,7,7,65,0,3,33,0,0,327,18.91,7.92,0.99,4.45,5.54
240392,0,0,0,66,0,20,14,34,8,5,49,0,3,117,5.00,5.00,0.00,0.00,0.00
240417,12,2,0,63,0,13,11,52,0,4,34,1,10,222,21.40,8.34,0.00,6.28,6.78
240426,7,1,0,76,0,6,10,39,19,7,26,3,6,496,10.50,3.50,0.00,5.00,2.00
240444,52,8,2,29,0,5,4,58,1,5,29,0,5,688,326.16,118.05,46.30,86.10,75.71
240453,41,7,1,36,0,8,6,49,0,3,41,0,6,328,77.52,33.36,6.93,14.45,22.77
240462,24,1,0,38,0,6,31,69,0,8,18,2,3,161,21.33,8.00,0.00,10.00,3.33
240471,21,1,0,62,0,12,5,41,21,14,18,0,5,258,14.17,5.92,0.00,6.00,2.25
240480,32,2,1,37,0,18,11,51,0,8,33,0,8,272,28.21,9.75,2.00,8.46,8.00
240505,10,0,0,73,0,6,11,69,0,5,23,0,3,305,12.50,3.00,1.00,4.50,4.00
240514,3,0,0,97,0,0,0,76,19,2,2,1,1,254,5.00,1.25,0.50,1.75,1.50
240596,4,0,0,86,0,0,10,71,0,3,13,6,7,133,2.45,1.00,0.00,1.00,0.45
240620,4,0,0,66,0,20,10,55,28,2,11,2,1,455,10.50,5.00,1.00,3.00,1.50
240657,5,1,0,72,0,14,8,42,22,5,28,1,2,504,8.00,3.00,1.00,0.00,4.00
240666,1,0,0,8,0,90,1,53,28,5,14,0,0,265,18.00,4.00,1.00,1.00,12.00
240693,6,1,0,78,0,0,15,58,25,8,8,0,1,255,8.50,3.50,1.00,0.00,4.00
240718,90,0,3,0,7,0,0,,,,,,,,1.50,0.00,0.00,0.00,1.50
240727,40,8,1,38,0,8,5,22,10,9,49,1,10,1426,71.33,24.84,21.00,15.84,9.65
240736,97,2,1,0,0,0,0,68,13,9,3,2,5,299,8.00,1.00,0.00,7.00,0.00
240745,8,1,0,91,0,0,0,67,26,1,4,0,1,349,5.00,1.00,4.00,0.00,0.00
240754,30,3,0,53,0,15,0,57,23,0,9,3,9,739,40.00,9.00,3.00,13.00,15.00
240790,10,14,0,76,0,0,0,61,0,0,35,0,4,121,3.00,1.00,0.00,1.00,1.00
241100,7,0,0,61,0,15,17,,,,,,,,2.00,1.00,1.00,0.00,0.00
241128,2,0,0,64,0,16,18,,,,,,,,2.00,1.00,1.00,0.00,0.00
241191,100,0,0,0,0,0,0,39,19,4,0,6,32,320,8.50,3.00,1.50,0.00,4.00
241216,3,0,0,59,0,0,37,42,0,4,31,5,19,131,7.00,1.00,2.00,1.00,3.00
241225,8,0,1,59,0,15,17,56,10,11,19,1,3,230,6.00,2.00,1.00,3.00,0.00
241304,5,0,0,75,0,15,5,47,9,39,6,0,0,98,7.00,5.00,1.00,1.00,0.00
241331,3,0,0,63,0,16,18,61,16,4,16,2,1,136,10.00,5.00,4.00,0.00,1.00
241377,12,0,1,78,0,1,8,38,4,0,0,0,57,152,2.00,1.50,0.50,0.00,0.00
241386,12,0,1,78,0,1,8,38,4,0,0,0,57,183,0.60,0.45,0.15,0.00,0.00
241395,96,1,0,3,0,0,0,92,0,6,1,0,0,252,3.00,1.00,1.00,1.00,0.00
241410,44,3,53,0,0,0,0,55,8,1,36,0,0,129,10.00,8.00,2.00,0.00,0.00
241517,18,19,0,45,0,0,17,,,,,,,,2.00,2.00,0.00,0.00,0.00
241614,98,2,0,0,0,0,0,,,,,,,,3.00,0.00,2.00,0.00,1.00
241720,3,0,0,67,0,30,0,62,0,0,5,0,32,301,5.00,1.00,1.00,3.00,0.00
241739,8,0,2,58,0,7,26,55,7,19,18,0,0,50,24.00,9.00,4.00,0.00,11.00
241766,4,1,0,53,0,27,15,61,21,1,10,0,8,1440,11.00,4.00,3.00,4.00,0.00
241793,5,0,0,94,0,0,0,,,,,,,,3.00,1.00,2.00,0.00,0.00
241836,4,0,0,71,0,0,25,,,,,,,,2.00,1.00,1.00,0.00,0.00
241951,79,19,1,1,0,0,0,73,7,0,18,0,1,497,6.00,4.00,0.00,0.00,2.00
242042,94,1,0,0,5,0,0,,,,,,,,5.00,1.00,0.00,0.00,4.00
242112,96,1,3,0,0,0,0,,,,,,,,9.00,3.00,0.00,0.00,6.00
242121,53,0,38,2,0,8,0,,,,,,,,2.00,2.00,0.00,0.00,0.00
242130,26,1,0,73,0,0,0,,,,,,,,3.00,1.00,1.00,0.00,1.00
242149,100,0,0,0,0,0,0,,,,,,,,2.00,1.00,1.00,0.00,0.00
242556,45,27,0,16,0,13,0,,,,,,,,4.00,0.00,1.00,0.00,3.00
242565,2,0,5,85,0,0,8,,,,,,,,1.00,1.00,0.00,0.00,0.00
242583,92,8,0,0,0,0,0,,,,,,,,2.00,1.00,1.00,0.00,0.00
242617,25,1,0,46,0,27,0,46,15,1,8,0,29,144,6.00,3.00,3.00,0.00,0.00
242626,11,1,0,60,0,27,0,38,12,1,11,0,37,204,15.00,2.00,10.00,0.00,3.00
242635,14,0,0,59,0,26,0,50,14,6,6,0,24,229,16.00,5.00,4.00,2.00,5.00
242644,7,0,0,63,0,30,0,41,11,1,4,0,43,290,6.00,3.00,3.00,0.00,0.00
242653,21,3,0,60,0,15,0,44,13,1,8,0,34,211,18.43,4.00,0.00,14.00,0.43
242662,10,0,0,62,0,27,0,38,11,1,14,0,36,171,7.00,5.00,1.00,1.00,0.00
242680,11,0,0,61,0,27,0,59,18,1,1,0,20,223,12.50,2.50,3.00,3.00,4.00
242699,6,0,0,65,0,29,0,47,15,6,6,0,27,218,6.00,2.00,4.00,0.00,0.00
242705,5,0,0,66,0,28,0,57,17,1,1,0,25,105,9.00,3.00,6.00,0.00,0.00
242723,22,0,0,75,0,0,2,45,12,3,1,0,40,1588,16.53,7.13,7.40,2.00,0.00
242972,0,0,0,79,0,1,20,56,11,33,1,0,0,67,62.00,16.00,20.00,0.00,26.00
243081,13,1,4,56,0,0,25,23,4,1,63,3,7,552,4.23,1.41,2.82,0.00,0.00
243106,93,5,1,0,0,0,0,62,28,2,7,0,0,387,14.00,5.00,9.00,0.00,0.00
243115,12,0,0,81,0,6,0,65,27,1,7,0,0,316,67.00,7.00,14.00,1.00,45.00
243133,18,1,0,53,0,1,28,61,28,0,11,0,0,258,16.00,4.00,7.00,5.00,0.00
243142,91,8,0,0,0,0,0,66,24,1,9,0,0,374,15.00,7.00,3.00,1.00,4.00
243151,93,7,0,0,0,0,0,63,25,7,5,0,0,482,16.00,5.00,11.00,0.00,0.00
243179,97,2,0,0,0,0,0,52,19,0,28,0,0,164,10.00,1.00,3.00,1.00,5.00
243188,87,3,1,9,0,0,0,66,26,1,7,0,0,740,12.00,5.00,2.00,2.00,3.00
243197,19,5,8,19,0,5,46,47,22,1,28,1,2,301,38.00,13.00,25.00,0.00,0.00
243203,88,4,0,5,0,0,2,37,14,1,47,0,1,1265,21.00,6.00,15.00,0.00,0.00
243212,11,2,0,59,0,12,16,86,0,1,6,0,7,394,21.00,7.00,8.00,2.00,4.00
243221,19,62,18,1,0,0,0,48,18,5,27,0,1,949,109.00,40.00,60.00,9.00,0.00
243346,7,0,2,58,0,7,26,54,5,5,36,0,0,74,42.00,7.00,3.00,1.00,31.00
243443,17,1,1,60,0,13,8,47,20,3,15,7,7,177,64.50,3.50,8.00,1.00,52.00
243498,98,1,1,0,0,0,0,,,,,,,,6.00,1.00,0.00,4.00,1.00
243568,20,0,0,9,0,0,71,18,4,9,63,1,5,1173,5.00,2.00,3.00,0.00,0.00
243577,25,2,1,52,0,7,12,58,0,3,30,0,8,161,16.00,6.00,0.00,10.00,0.00
243586,96,0,0,4,0,0,0,88,0,5,6,0,0,334,7.00,3.00,2.00,0.00,2.00
243601,9,1,1,49,0,6,34,29,3,34,27,6,0,70,36.00,7.00,5.00,0.00,24.00
243638,91,8,1,0,0,0,0,49,10,4,6,7,24,263,22.00,8.00,2.00,7.00,5.00
243647,95,5,0,0,0,0,0,,,,,,,,13.00,9.00,0.00,0.00,4.00
243665,93,1,0,6,0,0,0,57,19,0,17,0,7,520,10.86,8.00,0.00,2.00,0.86
243744,62,4,3,27,0,2,2,45,14,9,21,2,10,4568,373.63,106.00,85.63,172.00,10.00
243780,21,0,1,73,0,1,4,34,11,3,45,4,3,618,181.45,53.50,46.00,55.40,26.55
243823,1,0,0,79,0,15,4,52,4,4,37,0,2,339,10.00,3.00,1.00,0.00,6.00
243832,95,4,0,1,0,0,0,56,12,3,18,8,3,170,3.00,1.00,1.00,1.00,0.00
243841,20,1,0,79,0,0,0,,,,,,,,4.00,1.00,1.00,0.00,2.00
244233,0,0,0,75,0,2,22,,,,,,,,2.00,1.00,1.00,0.00,0.00
244279,2,0,0,0,1,0,97,,,,,,,,1.00,1.00,0.00,0.00,0.00
244437,11,1,0,71,0,3,14,83,0,13,0,0,4,136,28.00,13.00,0.00,14.00,1.00
244446,3,0,0,96,0,1,0,72,23,3,3,0,0,121,5.50,3.50,0.00,1.50,0.50
245625,4,0,0,0,0,0,96,42,23,1,35,0,0,104,1.00,1.00,0.00,0.00,0.00
245652,94,6,0,0,0,0,0,57,17,5,8,1,12,725,3.95,3.00,0.00,0.66,0.29
245777,100,0,0,0,0,0,0,,,,,,,,0.25,0.00,0.00,0.00,0.25
245838,1,0,0,80,0,7,12,34,9,5,40,0,12,667,2.00,1.00,1.00,0.00,0.00
245847,1,0,0,81,0,7,12,20,0,7,55,0,18,341,,,,,
245865,3,0,0,79,0,6,11,39,12,7,32,0,11,493,2.00,2.00,0.00,0.00,0.00
245883,1,0,0,81,0,7,12,44,13,5,29,0,9,511,1.49,1.00,0.49,0.00,0.00
245892,3,0,0,79,0,6,11,57,19,2,17,0,5,908,1.00,1.00,0.00,0.00,0.00
245953,6,1,0,88,0,0,6,46,8,3,37,1,5,157,10.00,1.00,0.00,1.00,8.00
245962,0,0,0,91,0,0,8,,,,,,,,,,,,
246035,34,2,0,0,0,1,63,19,0,0,81,0,0,65,0.07,0.00,0.07,0.00,0.00
246345,0,0,0,100,0,0,0,,,,,,,,1.00,0.00,0.00,1.00,0.00
246354,8,1,0,55,0,16,21,64,17,2,11,0,5,151,10.26,5.88,0.00,4.38,0.00
246789,7,1,0,93,0,0,0,,,,,,,,1.85,0.85,0.00,0.00,1.00
246813,3,0,0,82,0,6,9,53,25,2,17,0,3,233,8.00,3.00,0.00,2.00,3.00
246974,34,2,0,0,0,1,63,19,0,0,81,0,0,67,0.05,0.00,0.05,0.00,0.00
247065,1,0,0,99,0,0,0,,,,,,,,1.00,1.00,0.00,0.00,0.00
247162,0,0,0,0,100,0,0,,,,,,,,,,,,
247603,85,2,0,6,0,7,0,57,0,2,27,1,13,126,2.20,1.00,0.00,1.00,0.20
247649,5,1,0,36,0,58,0,58,14,8,16,1,3,964,4.78,2.00,0.00,2.38,0.40
247773,100,0,0,0,0,0,0,,,,,,,,2.50,0.00,0.00,0.00,2.50
247825,97,3,0,0,0,0,0,,,,,,,,1.50,0.50,0.00,1.00,0.00
247834,64,13,0,21,0,1,0,59,11,8,16,0,6,220,62.50,29.50,12.00,20.00,1.00
247940,6,0,0,79,0,0,14,64,27,2,4,0,2,155,10.50,2.00,2.50,0.00,6.00
248934,7,0,0,90,0,3,0,7,1,1,11,4,75,514,14.50,8.00,0.00,4.00,2.50
249609,85,13,2,0,0,0,0,,,,,,,,1.00,1.00,0.00,0.00,0.00
250027,96,1,3,0,0,0,0,,,,,,,,1.00,0.00,1.00,0.00,0.00
251260,59,16,0,24,0,0,0,57,21,9,6,2,4,226,10.00,4.50,2.00,1.50,2.00
251312,3,0,0,72,0,10,15,46,1,0,49,5,0,294,1.00,1.00,0.00,0.00,0.00
260372,12,2,0,62,0,24,0,53,8,12,6,0,21,721,2.50,0.50,0.00,1.00,1.00
260691,0,0,0,100,0,0,0,,,,,,,,,,,,
260789,94,3,0,0,2,0,0,,,,,,,,1.00,1.00,0.00,0.00,0.00
260813,15,0,0,83,2,0,0,,,,,,,,1.00,1.00,0.00,0.00,0.00
260992,97,1,0,1,1,0,0,70,3,10,16,0,2,301,3.00,1.00,0.00,0.00,2.00
261861,85,1,1,0,13,0,0,,,,,,,,1.00,1.00,0.00,0.00,0.00
262022,25,2,0,49,0,17,7,46,12,6,28,1,7,0,0.00,0.00,0.00,0.00,0.00
262031,4,0,0,27,0,9,59,47,13,2,27,0,10,159,8.00,4.00,0.00,4.00,0.00
262086,27,22,0,28,0,14,9,45,15,1,36,1,2,0,0.00,0.00,0.00,0.00,0.00
262129,91,2,0,6,0,0,1,51,26,2,12,4,4,1776,14.00,3.00,3.00,8.00,0.00
262457,5,0,0,74,0,1,20,68,0,0,28,0,4,111,0.36,0.00,0.36,0.00,0.00
363439,0,0,0,100,0,0,0,,,,,,,,1.00,0.00,1.00,0.00,0.00
363633,4,10,0,77,0,10,0,48,17,10,22,0,2,446,3.00,2.00,1.00,0.00,0.00
363907,12,0,1,78,0,1,8,38,4,0,0,0,57,94,0.80,0.60,0.20,0.00,0.00
363916,12,0,1,78,0,1,8,38,4,0,0,0,57,205,0.60,0.45,0.15,0.00,0.00
363934,57,42,0,0,0,0,0,,,,,,,,4.00,1.00,1.00,0.00,2.00
364016,5,1,0,63,0,19,11,69,0,4,25,0,1,243,11.51,4.80,0.00,5.58,1.13
364025,8,1,0,45,0,38,8,68,0,9,23,0,0,141,12.00,6.00,6.00,0.00,0.00
366003,98,2,0,0,0,0,0,,,,,,,,3.50,1.00,0.50,1.00,1.00
366252,29,1,0,24,0,1,44,69,0,2,23,5,1,482,33.17,6.11,10.00,5.06,12.00
366261,1,0,0,7,0,3,89,,,,,,,,0.50,0.50,0.00,0.00,0.00
366289,0,0,0,96,4,0,0,,,,,,,,0.10,0.00,0.10,0.00,0.00
366340,1,0,0,99,0,0,0,65,7,1,16,3,7,695,8.00,1.00,1.00,2.00,4.00
366368,96,3,0,1,0,0,0,,,,,,,,10.50,1.00,0.00,0.50,9.00
366395,22,0,0,51,0,9,17,64,24,2,9,0,0,295,28.06,17.79,0.00,10.27,0.00
366401,8,2,0,71,0,0,19,60,26,2,12,0,0,273,8.61,5.61,0.00,3.00,0.00
366465,0,0,0,81,0,0,19,61,27,7,3,0,3,113,4.00,2.00,0.00,1.00,1.00
366535,0,0,0,48,0,3,48,,,,,,,,,,,,
366553,1,0,0,93,0,0,6,90,5,0,0,6,0,108,3.00,3.00,0.00,0.00,0.00
366605,93,7,0,0,0,0,0,,,,,,,,0.38,0.38,0.00,0.00,0.00
366711,16,1,0,66,0,3,14,74,0,4,17,0,4,356,62.66,19.00,6.00,27.75,9.91
367103,87,4,0,7,1,0,0,,,,,,,,,,,,
367112,0,0,0,91,0,0,8,,,,,,,,,,,,
367361,84,5,0,5,0,5,0,,,,,,,,,,,,
367459,2,1,0,73,0,24,0,73,0,5,17,3,2,185,14.00,7.00,2.00,5.00,0.00
367884,1,0,0,92,0,8,0,26,6,0,47,1,20,270,1.00,1.00,0.00,0.00,0.00
367954,1,0,0,0,0,1,98,42,8,2,37,0,10,252,11.00,8.00,3.00,0.00,0.00
368443,2,0,0,97,0,0,0,,,,,,,,1.00,1.00,0.00,0.00,0.00
368452,90,4,4,0,0,0,1,,,,,,,,1.00,1.00,0.00,0.00,0.00
368629,0,0,0,100,0,0,0,,,,,,,,,,,,
368911,3,0,0,78,0,9,10,73,0,1,24,0,3,138,7.45,1.00,0.00,1.45,5.00
369002,97,0,3,0,0,0,0,62,0,0,0,38,0,631,7.00,1.00,2.00,1.00,3.00
369400,11,0,1,0,1,86,0,99,0,0,1,0,0,43,1.00,0.00,1.00,0.00,0.00
369455,30,2,1,0,68,0,0,,,,,,,,,,,,
369516,95,0,0,4,0,1,0,,,,,,,,1.00,1.00,0.00,0.00,0.00
369659,8,1,0,37,0,0,54,62,11,2,18,0,7,596,3.00,1.75,0.50,0.00,0.75
369668,0,0,0,0,72,28,0,,,,,,,,,,,,
372073,0,0,0,3,0,3,94,,,,,,,,1.00,1.00,0.00,0.00,0.00
372329,0,1,0,98,0,1,0,89,0,11,0,0,0,107,3.00,0.00,3.00,0.00,0.00
372921,82,14,4,0,0,0,0,,,,,,,,1.00,1.00,0.00,0.00,0.00
373085,0,0,0,100,0,0,0,,,,,,,,,,,,
374024,7,0,0,92,0,0,0,62,7,0,31,0,0,509,1.00,1.00,0.00,0.00,0.00
375230,100,0,0,0,0,0,0,,,,,,,,0.23,0.23,0.00,0.00,0.00
375416,0,0,0,48,0,3,48,,,,,,,,,,,,
375939,0,0,0,100,0,0,0,,,,,,,,2.00,0.00,2.00,0.00,0.00
376224,82,12,6,0,1,0,0,,,,,,,,1.00,1.00,0.00,0.00,0.00
376385,93,6,0,0,0,0,0,64,0,2,13,22,0,351,10.00,1.00,4.00,1.00,4.00
376695,42,2,0,33,0,0,23,75,6,4,5,2,8,143,8.00,1.00,1.00,3.00,3.00
377111,0,0,0,48,0,3,48,,,,,,,,,,,,
377218,0,0,0,45,55,0,0,,,,,,,,3.00,1.00,1.00,1.00,0.00
377449,0,0,0,81,0,1,17,,,,,,,,,,,,
377458,0,0,0,82,0,1,17,,,,,,,,,,,,
377546,75,10,14,0,0,0,0,,,,,,,,0.13,0.00,0.00,0.13,0.00
377555,5,0,0,73,0,11,11,58,19,10,12,0,1,429,24.64,13.09,3.85,6.93,0.77
377564,5,0,0,73,0,11,11,53,0,17,25,2,3,359,19.60,6.60,2.00,8.00,3.00
377661,2,0,0,4,0,13,82,,,,,,,,4.00,4.00,0.00,0.00,0.00
378105,0,0,0,25,0,4,70,,,,,,,,,,,,
378576,12,3,15,65,0,0,6,39,0,1,47,6,6,109,5.52,1.38,0.00,0.46,3.68
379746,0,0,0,22,0,9,69,,,,,,,,1.00,1.00,0.00,0.00,0.00
379782,1,0,0,99,0,0,0,,,,,,,,0.50,0.50,0.00,0.00,0.00
380359,36,6,0,29,0,16,11,64,25,3,1,2,6,413,2.50,1.00,1.00,0.00,0.50
380368,15,1,0,23,0,0,60,43,22,3,9,0,21,190,2.00,1.00,0.00,0.00,1.00
380377,97,2,0,0,0,0,0,66,23,3,5,2,1,708,4.50,1.00,0.75,2.75,0.00
380438,0,0,0,55,0,44,0,,,,,,,,0.07,0.07,0.00,0.00,0.00
381352,56,6,38,0,0,0,0,,,,,,,,0.13,0.00,0.00,0.00,0.13
381459,74,11,1,14,0,0,0,60,22,9,8,0,1,1492,3.00,2.00,1.00,0.00,0.00
382911,84,10,0,4,2,0,0,,,,,,,,1.50,0.00,0.00,1.00,0.50
382957,0,0,0,100,0,0,0,,,,,,,,2.00,1.00,0.00,0.00,1.00
383020,96,1,0,0,0,0,3,,,,,,,,1.00,0.00,1.00,0.00,0.00
383190,1,0,0,72,0,12,15,98,0,0,0,0,2,157,3.00,1.00,2.00,0.00,0.00
383996,2,0,0,93,0,5,0,62,25,0,6,0,5,390,1.00,0.00,1.00,0.00,0.00
384254,3,0,0,96,0,0,0,100,0,0,0,0,0,344,8.00,2.00,1.00,0.00,5.00
384306,97,2,0,0,0,0,0,,,,,,,,0.60,0.40,0.00,0.00,0.20
384333,88,10,1,0,0,0,0,78,0,4,18,0,0,165,9.00,5.00,4.00,0.00,0.00
384342,32,4,0,0,0,65,0,74,0,4,12,5,5,114,7.25,5.00,0.00,0.25,2.00
384412,99,0,0,0,0,0,0,,,,,,,,1.50,0.50,0.00,0.00,1.00
384421,100,0,0,0,0,0,0,,,,,,,,,,,,
385415,36,4,2,41,1,0,16,17,4,2,70,4,3,5146,15.48,7.80,0.00,7.68,0.00
385503,0,0,0,100,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00
385619,5,0,0,64,0,17,14,74,0,0,26,0,0,190,4.00,4.00,0.00,0.00,0.00
386153,100,0,0,0,0,0,0,,,,,,,,0.40,0.00,0.00,0.40,0.00
386472,0,0,0,66,0,20,14,,,,,,,,0.00,0.00,0.00,0.00,0.00
388520,9,0,0,84,0,0,7,60,22,1,14,0,3,1053,4.00,4.00,0.00,0.00,0.00
392257,8,0,0,20,0,8,64,,,,,,,,0.49,0.49,0.00,0.00,0.00
395362,12,0,0,65,0,0,22,67,24,1,6,0,2,421,7.00,1.50,2.50,0.00,3.00
399212,24,4,0,11,0,27,34,89,0,4,6,0,1,199,10.00,5.52,4.48,0.00,0.00
399869,99,0,0,0,0,1,0,,,,,,,,,,,,
399911,14,1,0,64,0,16,5,52,0,2,42,0,3,3066,9.00,5.00,1.00,3.00,0.00
400558,98,0,0,1,0,0,0,,,,,,,,,,,,
401223,76,1,3,11,0,0,10,,,,,,,,2.00,1.00,0.00,0.00,1.00
401250,96,3,0,0,0,0,0,,,,,,,,3.00,1.00,0.00,0.00,2.00
403469,62,9,0,28,0,0,0,,,,,,,,4.00,0.00,1.00,1.00,2.00
403478,99,1,0,0,0,0,0,,,,,,,,3.00,0.50,0.50,1.00,1.00
403487,95,4,0,0,0,0,0,76,12,6,4,1,0,136,2.75,0.00,1.00,1.75,0.00
404055,0,0,0,55,0,44,0,,,,,,,,0.00,0.00,0.00,0.00,0.00
404222,85,11,3,1,0,0,1,25,8,2,20,0,45,1783,4.00,1.00,3.00,0.00,0.00
404338,0,0,0,66,0,11,23,,,,,,,,1.00,1.00,0.00,0.00,0.00
404426,0,0,0,100,0,0,0,48,19,0,33,0,0,79,1.00,1.00,0.00,0.00,0.00
404912,0,0,0,100,0,0,0,,,,,,,,,,,,
404994,2,0,0,98,0,0,0,68,6,7,12,0,8,62,3.00,3.00,0.00,0.00,0.00
405058,100,0,0,0,0,0,0,,,,,,,,,,,,
405854,100,0,0,0,0,0,0,,,,,,,,1.00,1.00,0.00,0.00,0.00
405872,13,1,0,65,0,15,7,64,17,5,11,0,3,419,12.00,4.50,0.00,6.50,1.00
406024,83,10,0,7,0,0,0,72,0,6,21,1,0,42,2.88,0.96,0.96,0.00,0.96
406033,83,10,0,7,0,0,0,72,0,6,21,1,0,57,3.84,1.28,1.28,0.00,1.28
406547,1,0,0,75,0,2,22,,,,,,,,1.00,1.00,0.00,0.00,0.00
407610,98,0,0,0,2,0,0,,,,,,,,0.25,0.25,0.00,0.00,0.00
407629,71,1,1,3,0,10,15,23,0,1,74,0,2,315,12.00,6.00,0.00,3.00,3.00
408729,92,0,7,0,0,0,0,,,,,,,,1.00,0.00,1.00,0.00,0.00
408844,5,0,0,50,0,0,44,39,3,5,4,1,48,106,6.00,3.00,3.00,0.00,0.00
409254,18,1,0,21,0,25,36,54,13,7,17,0,9,1358,3.58,3.30,0.00,0.00,0.28
409315,9,0,0,54,0,27,9,70,0,7,8,0,15,255,99.60,19.00,33.00,39.00,8.60
409616,7,32,1,38,0,0,22,47,0,3,42,0,8,2567,10.14,5.00,0.00,3.00,2.14
409698,12,0,0,55,0,11,22,72,0,6,15,0,7,269,18.25,8.75,1.00,8.50,0.00
412173,29,2,0,0,0,7,62,,,,,,,,1.00,1.00,0.00,0.00,0.00
412599,0,0,0,48,0,3,48,,,,,,,,,,,,
413413,0,0,0,71,0,12,18,39,8,5,42,6,0,61,12.50,12.50,0.00,0.00,0.00
413617,83,17,0,0,0,0,0,47,19,18,3,3,9,2785,3.00,2.00,1.00,0.00,0.00
413626,17,2,0,13,68,0,0,43,9,25,4,18,1,984,2.00,1.00,1.00,0.00,0.00
413680,27,27,27,20,0,0,0,,,,,,,,,,,,
414461,51,4,0,0,2,0,44,,,,,,,,4.00,3.00,1.00,0.00,0.00
414595,12,3,15,65,0,0,6,39,0,1,47,6,6,72,4.44,1.11,0.00,0.37,2.96
414878,2,0,0,50,0,4,44,41,0,2,44,1,13,119,1.02,0.51,0.17,0.00,0.34
414911,4,0,0,96,0,0,0,45,22,6,24,0,3,269,3.50,2.00,0.00,1.50,0.00
